Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	NRD Return Tot
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	______________	
12:15:2023:13:28:19	1.0	0.0	1.09	0.000	0.3	0.0	1.06	0.0
12:15:2023:13:28:20	1.0	0.0	1.09	0.000	0.3	0.0	1.06	0.0
12:15:2023:13:28:21	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:22	1.0	0.0	1.09	0.000	0.3	0.0	1.06	0.0
12:15:2023:13:28:23	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:24	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:25	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:26	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:27	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:28	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:29	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:30	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:31	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:32	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:33	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:34	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:35	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:36	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:37	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:38	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:40	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:41	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:42	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:43	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:44	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:45	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:46	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:47	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:48	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:49	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:50	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:51	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:52	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:53	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:54	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:55	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:56	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:57	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:58	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:28:59	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:00	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:01	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:02	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:03	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:04	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:05	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:06	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:07	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:08	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:09	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:10	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:11	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:12	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:13	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:14	1.0	17.9	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:15	1.0	17.9	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:16	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:17	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:18	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:19	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:20	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:21	1.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:22	2.0	0.0	1.09	0.000	-0.1	0.0	1.06	0.0
12:15:2023:13:29:23	23.0	29.5	1.09	0.000	2.5	0.0	1.06	0.0
12:15:2023:13:29:24	26.0	41.0	1.09	0.001	25.5	0.0	1.06	0.0
12:15:2023:13:29:25	24.0	19.1	1.09	0.001	23.6	0.0	1.06	0.0
12:15:2023:13:29:26	23.0	0.0	1.09	0.000	22.7	0.0	1.06	0.0
12:15:2023:13:29:27	23.0	0.0	1.09	0.000	22.3	0.0	1.06	0.0
12:15:2023:13:29:28	23.0	0.0	1.09	0.000	22.0	0.0	1.06	0.0
12:15:2023:13:29:29	23.0	0.0	1.09	0.000	21.7	0.0	1.06	0.0
12:15:2023:13:29:30	22.0	0.0	1.09	0.000	21.4	0.0	1.06	0.0
12:15:2023:13:29:31	22.0	0.0	1.09	0.000	21.4	0.0	1.06	0.0
12:15:2023:13:29:32	22.0	0.0	1.09	0.000	21.1	0.0	1.06	0.0
12:15:2023:13:29:33	22.0	0.0	1.09	0.000	21.1	0.0	1.06	0.0
12:15:2023:13:29:34	22.0	0.0	1.09	0.000	20.8	0.0	1.06	0.0
12:15:2023:13:29:35	22.0	0.0	1.09	0.000	20.8	0.0	1.06	0.0
12:15:2023:13:29:36	22.0	0.0	1.09	0.000	20.8	0.0	1.06	0.0
12:15:2023:13:29:37	21.0	0.0	1.09	0.000	20.5	0.0	1.06	0.0
12:15:2023:13:29:38	21.0	0.0	1.09	0.000	20.5	0.0	1.06	0.0
12:15:2023:13:29:39	21.0	0.0	1.09	0.000	20.1	0.0	1.06	0.0
12:15:2023:13:29:40	21.0	0.0	1.09	0.000	20.1	0.0	1.06	0.0
12:15:2023:13:29:41	21.0	0.0	1.09	0.000	20.1	0.0	1.06	0.0
12:15:2023:13:29:42	21.0	0.0	1.09	0.000	19.8	0.0	1.06	0.0
12:15:2023:13:29:43	21.0	0.0	1.09	0.000	19.8	0.0	1.06	0.0
12:15:2023:13:29:44	21.0	0.0	1.09	0.000	19.8	0.0	1.06	0.0
12:15:2023:13:29:46	21.0	0.0	1.09	0.000	19.8	0.0	1.06	0.0
12:15:2023:13:29:47	21.0	0.0	1.09	0.000	19.5	0.0	1.06	0.0
12:15:2023:13:29:48	21.0	0.0	1.09	0.000	19.5	0.0	1.06	0.0
12:15:2023:13:29:49	21.0	0.0	1.09	0.000	19.5	0.0	1.06	0.0
12:15:2023:13:29:50	21.0	0.0	1.09	0.000	19.5	0.0	1.06	0.0
12:15:2023:13:29:51	20.0	0.0	1.09	0.000	19.5	0.0	1.06	0.0
12:15:2023:13:29:52	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:53	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:54	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:55	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:56	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:57	20.0	0.0	1.09	0.000	19.2	0.0	1.06	0.0
12:15:2023:13:29:58	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:29:59	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:00	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:01	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:02	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:03	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:04	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:05	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:06	20.0	0.0	1.09	0.000	18.9	0.0	1.06	0.0
12:15:2023:13:30:07	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:08	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:09	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:10	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:11	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:12	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:13	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:14	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:15	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:16	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:17	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:18	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:19	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:20	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:21	20.0	0.0	1.09	0.000	18.6	0.0	1.06	0.0
12:15:2023:13:30:22	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:23	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:24	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:25	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:26	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:27	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:28	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:29	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:30	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:31	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:32	20.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:33	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:34	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:35	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:36	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:37	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:38	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:39	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:40	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:41	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:42	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:43	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:44	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:45	19.0	0.0	1.09	0.000	18.2	0.0	1.06	0.0
12:15:2023:13:30:46	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:47	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:48	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:49	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:50	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:52	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:53	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:54	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:55	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:56	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:57	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:58	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:30:59	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:00	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:01	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:02	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:03	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:04	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:05	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:06	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:07	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:08	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:09	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:10	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:11	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:12	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:13	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:14	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:15	19.0	0.0	1.09	0.000	17.9	0.0	1.06	0.0
12:15:2023:13:31:16	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:17	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:18	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:19	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:20	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:21	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:22	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:23	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:24	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:25	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:26	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:27	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:28	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:29	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:30	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:31	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:32	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:33	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:34	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:35	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:36	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:37	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:38	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:39	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:40	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:41	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:42	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:43	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:44	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:45	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:46	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:47	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:48	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:49	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:50	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:51	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:52	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:53	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:54	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:55	19.0	0.0	1.09	0.000	17.6	0.0	1.06	0.0
12:15:2023:13:31:56	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:31:57	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:31:59	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:00	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:01	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:02	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:03	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:04	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:05	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:06	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:07	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:08	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:09	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:10	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:11	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:12	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:13	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:14	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:15	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:16	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:17	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:18	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:19	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:20	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:21	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:22	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:23	19.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:24	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:25	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:26	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:27	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:28	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:29	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:30	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:31	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:32	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:33	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:34	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:35	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:36	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:37	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:38	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:39	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:40	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:41	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:42	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:43	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:44	18.0	0.0	1.09	0.000	17.3	0.0	1.06	0.0
12:15:2023:13:32:45	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:46	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:47	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:48	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:49	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:50	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:51	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:52	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:53	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:54	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:55	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:56	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:57	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:58	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:32:59	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:00	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:01	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:02	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:03	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:05	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:06	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:07	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:08	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:09	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:10	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:11	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:12	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:13	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:14	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:15	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:16	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:17	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:18	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:19	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:20	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:21	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:22	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:23	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:24	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:25	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:26	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:27	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:28	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
12:15:2023:13:33:29	18.0	0.0	1.09	0.000	17.0	0.0	1.06	0.0
