Time	Treating Pressure	Flow Rate	Density	Volume	CMT Return Press	CMT Return Rate	CMT Return Dens	Return Volume
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	bars	l/min	sgu	m3
____	______________	________	________	_______	________________	_______________	_______________	_____________	
12:12:2023:16:52:43	43	0.0	1.08	8.400	42	31.8	1.05	1.071
12:12:2023:16:52:44	43	0.0	1.08	8.400	42	31.8	1.05	1.071
12:12:2023:16:52:45	43	0.0	1.08	8.400	42	31.8	1.05	1.072
12:12:2023:16:52:46	43	0.0	1.08	8.400	42	31.8	1.05	1.073
12:12:2023:16:52:47	43	0.0	1.08	8.400	42	31.8	1.05	1.073
12:12:2023:16:52:48	43	0.0	1.08	8.400	42	34.9	1.05	1.074
12:12:2023:16:52:49	43	0.0	1.08	8.400	42	31.8	1.05	1.074
12:12:2023:16:52:50	43	0.0	1.08	8.400	42	31.8	1.05	1.075
12:12:2023:16:52:51	43	0.0	1.08	8.400	42	31.8	1.05	1.075
12:12:2023:16:52:52	43	0.0	1.08	8.400	42	31.8	1.05	1.076
12:12:2023:16:52:53	43	0.0	1.08	8.400	42	31.8	1.05	1.076
12:12:2023:16:52:54	42	0.0	1.08	8.400	42	31.8	1.05	1.077
12:12:2023:16:52:55	42	0.0	1.08	8.400	42	34.9	1.05	1.077
12:12:2023:16:52:56	42	0.0	1.08	8.400	42	31.8	1.05	1.078
12:12:2023:16:52:57	42	0.0	1.08	8.400	41	31.8	1.05	1.078
12:12:2023:16:52:58	42	0.0	1.08	8.400	41	31.8	1.05	1.079
12:12:2023:16:52:59	42	0.0	1.08	8.400	41	31.8	1.05	1.079
12:12:2023:16:53:00	42	0.0	1.08	8.400	41	31.8	1.05	1.080
12:12:2023:16:53:01	42	0.0	1.08	8.400	41	34.9	1.05	1.081
12:12:2023:16:53:02	42	0.0	1.08	8.400	41	31.8	1.05	1.081
12:12:2023:16:53:03	42	0.0	1.08	8.400	41	34.9	1.05	1.082
12:12:2023:16:53:04	42	0.0	1.08	8.400	41	31.8	1.05	1.082
12:12:2023:16:53:05	42	0.0	1.08	8.400	41	34.9	1.05	1.083
12:12:2023:16:53:06	42	0.0	1.08	8.400	41	34.9	1.05	1.083
12:12:2023:16:53:07	42	0.0	1.08	8.400	41	34.9	1.05	1.084
12:12:2023:16:53:08	42	0.0	1.08	8.400	41	34.9	1.05	1.085
12:12:2023:16:53:09	41	0.0	1.08	8.400	41	31.8	1.05	1.085
12:12:2023:16:53:10	41	0.0	1.08	8.400	41	31.8	1.05	1.086
12:12:2023:16:53:11	41	0.0	1.08	8.400	40	31.8	1.05	1.086
12:12:2023:16:53:12	41	0.0	1.08	8.400	40	34.9	1.05	1.087
12:12:2023:16:53:13	41	0.0	1.08	8.400	40	31.8	1.05	1.087
12:12:2023:16:53:14	41	0.0	1.08	8.400	40	34.9	1.05	1.088
12:12:2023:16:53:15	41	0.0	1.08	8.400	40	34.9	1.05	1.088
12:12:2023:16:53:17	41	0.0	1.08	8.400	40	31.8	1.05	1.090
12:12:2023:16:53:18	41	0.0	1.08	8.400	40	31.8	1.05	1.090
12:12:2023:16:53:19	41	0.0	1.08	8.400	40	34.9	1.05	1.091
12:12:2023:16:53:20	41	0.0	1.08	8.400	40	31.8	1.05	1.091
12:12:2023:16:53:21	41	0.0	1.08	8.400	40	31.8	1.05	1.092
12:12:2023:16:53:22	41	0.0	1.08	8.400	40	34.9	1.05	1.092
12:12:2023:16:53:23	41	0.0	1.08	8.400	40	34.9	1.05	1.093
12:12:2023:16:53:24	41	0.0	1.08	8.400	40	31.8	1.05	1.093
12:12:2023:16:53:25	40	0.0	1.08	8.400	39	34.9	1.05	1.094
12:12:2023:16:53:26	40	0.0	1.08	8.400	39	31.8	1.05	1.095
12:12:2023:16:53:27	40	0.0	1.08	8.400	39	31.8	1.05	1.095
12:12:2023:16:53:28	40	0.0	1.08	8.400	39	31.8	1.05	1.096
12:12:2023:16:53:29	40	0.0	1.08	8.400	39	12.7	1.05	1.096
12:12:2023:16:53:30	40	0.0	1.08	8.400	39	0.0	1.05	1.096
12:12:2023:16:53:31	40	0.0	1.08	8.400	39	0.0	1.05	1.096
12:12:2023:16:53:32	40	0.0	1.08	8.400	39	0.0	1.05	1.096
12:12:2023:16:53:33	40	0.0	1.08	8.400	39	31.8	1.05	1.096
12:12:2023:16:53:34	40	0.0	1.08	8.400	39	31.8	1.05	1.097
12:12:2023:16:53:35	40	0.0	1.08	8.400	39	34.9	1.05	1.097
12:12:2023:16:53:36	40	0.0	1.08	8.400	39	19.1	1.05	1.098
12:12:2023:16:53:37	39	0.0	1.08	8.400	38	0.0	1.05	1.098
12:12:2023:16:53:38	39	0.0	1.08	8.400	38	0.0	1.05	1.098
12:12:2023:16:53:39	39	0.0	1.08	8.400	38	0.0	1.05	1.098
12:12:2023:16:53:40	39	0.0	1.08	8.400	38	0.0	1.05	1.098
12:12:2023:16:53:41	39	0.0	1.08	8.400	38	22.2	1.05	1.098
12:12:2023:16:53:42	39	0.0	1.08	8.400	38	31.8	1.05	1.099
12:12:2023:16:53:43	39	0.0	1.08	8.400	38	31.8	1.05	1.099
12:12:2023:16:53:44	39	0.0	1.08	8.400	38	31.8	1.05	1.100
12:12:2023:16:53:45	39	0.0	1.08	8.400	38	31.8	1.05	1.100
12:12:2023:16:53:46	39	0.0	1.08	8.400	38	34.9	1.05	1.101
12:12:2023:16:53:47	39	0.0	1.08	8.400	38	31.8	1.05	1.101
12:12:2023:16:53:48	39	0.0	1.08	8.400	38	34.9	1.05	1.102
12:12:2023:16:53:49	38	0.0	1.08	8.400	37	31.8	1.05	1.102
12:12:2023:16:53:50	38	0.0	1.08	8.400	37	34.9	1.05	1.103
12:12:2023:16:53:51	38	0.0	1.08	8.400	37	31.8	1.05	1.104
12:12:2023:16:53:52	38	0.0	1.08	8.400	37	31.8	1.05	1.104
12:12:2023:16:53:53	38	0.0	1.08	8.400	37	31.8	1.05	1.105
12:12:2023:16:53:54	38	0.0	1.08	8.400	37	28.6	1.05	1.105
12:12:2023:16:53:55	38	0.0	1.08	8.400	37	31.8	1.05	1.106
12:12:2023:16:53:56	38	0.0	1.08	8.400	37	34.9	1.05	1.106
12:12:2023:16:53:57	38	0.0	1.08	8.400	37	31.8	1.05	1.107
12:12:2023:16:53:58	38	0.0	1.08	8.400	37	31.8	1.05	1.107
12:12:2023:16:53:59	38	0.0	1.08	8.400	37	31.8	1.05	1.108
12:12:2023:16:54:00	38	0.0	1.08	8.400	37	31.8	1.05	1.108
12:12:2023:16:54:01	38	0.0	1.08	8.400	37	31.8	1.05	1.109
12:12:2023:16:54:02	38	0.0	1.08	8.400	37	31.8	1.05	1.109
12:12:2023:16:54:03	37	0.0	1.08	8.400	37	31.8	1.05	1.110
12:12:2023:16:54:04	37	0.0	1.08	8.400	37	31.8	1.05	1.110
12:12:2023:16:54:05	37	0.0	1.08	8.400	36	34.9	1.05	1.111
12:12:2023:16:54:06	37	0.0	1.08	8.400	36	34.9	1.05	1.112
12:12:2023:16:54:07	37	0.0	1.08	8.400	36	31.8	1.05	1.112
12:12:2023:16:54:08	37	0.0	1.08	8.400	36	0.0	1.05	1.112
12:12:2023:16:54:09	37	0.0	1.08	8.400	36	0.0	1.05	1.112
12:12:2023:16:54:10	37	0.0	1.08	8.400	36	0.0	1.05	1.112
12:12:2023:16:54:11	37	0.0	1.08	8.400	36	0.0	1.05	1.112
12:12:2023:16:54:12	37	0.0	1.08	8.400	36	0.0	1.05	1.112
12:12:2023:16:54:13	36	0.0	1.08	8.400	36	3.2	1.05	1.112
12:12:2023:16:54:14	36	0.0	1.08	8.400	35	28.6	1.05	1.113
12:12:2023:16:54:15	36	0.0	1.08	8.400	35	31.8	1.05	1.113
12:12:2023:16:54:16	36	0.0	1.08	8.400	35	31.8	1.05	1.114
12:12:2023:16:54:17	36	0.0	1.08	8.400	35	31.8	1.05	1.114
12:12:2023:16:54:18	36	0.0	1.08	8.400	35	34.9	1.05	1.115
12:12:2023:16:54:19	36	0.0	1.08	8.400	35	31.8	1.05	1.115
12:12:2023:16:54:20	36	0.0	1.08	8.400	35	31.8	1.05	1.116
12:12:2023:16:54:21	36	0.0	1.08	8.400	35	31.8	1.05	1.116
12:12:2023:16:54:23	36	0.0	1.08	8.400	35	34.9	1.05	1.118
12:12:2023:16:54:24	35	0.0	1.08	8.400	35	31.8	1.05	1.118
12:12:2023:16:54:25	35	0.0	1.08	8.400	35	34.9	1.05	1.119
12:12:2023:16:54:26	35	0.0	1.08	8.400	34	31.8	1.05	1.119
12:12:2023:16:54:27	35	0.0	1.08	8.400	34	34.9	1.05	1.120
12:12:2023:16:54:28	35	0.0	1.08	8.400	34	31.8	1.05	1.120
12:12:2023:16:54:29	35	0.0	1.08	8.400	34	31.8	1.05	1.121
12:12:2023:16:54:30	35	0.0	1.08	8.400	34	31.8	1.05	1.121
12:12:2023:16:54:31	35	0.0	1.08	8.400	34	31.8	1.05	1.122
12:12:2023:16:54:32	35	0.0	1.08	8.400	34	34.9	1.05	1.122
12:12:2023:16:54:33	35	0.0	1.08	8.400	34	31.8	1.05	1.123
12:12:2023:16:54:34	35	0.0	1.08	8.400	34	31.8	1.05	1.124
12:12:2023:16:54:35	34	0.0	1.08	8.400	33	34.9	1.05	1.124
12:12:2023:16:54:36	34	0.0	1.08	8.400	33	34.9	1.05	1.125
12:12:2023:16:54:37	34	0.0	1.08	8.400	33	31.8	1.05	1.125
12:12:2023:16:54:38	34	0.0	1.08	8.400	33	31.8	1.05	1.126
12:12:2023:16:54:39	34	0.0	1.08	8.400	33	31.8	1.05	1.126
12:12:2023:16:54:40	34	0.0	1.08	8.400	33	31.8	1.05	1.127
12:12:2023:16:54:41	34	0.0	1.08	8.400	33	34.9	1.05	1.127
12:12:2023:16:54:42	34	0.0	1.08	8.400	33	31.8	1.05	1.128
12:12:2023:16:54:43	34	0.0	1.08	8.400	33	34.9	1.05	1.128
12:12:2023:16:54:44	33	0.0	1.08	8.400	32	31.8	1.05	1.129
12:12:2023:16:54:45	33	0.0	1.08	8.400	32	34.9	1.05	1.130
12:12:2023:16:54:46	33	0.0	1.08	8.400	32	31.8	1.05	1.130
12:12:2023:16:54:47	33	0.0	1.08	8.400	32	31.8	1.05	1.131
12:12:2023:16:54:48	33	0.0	1.08	8.400	32	31.8	1.05	1.131
12:12:2023:16:54:49	33	0.0	1.08	8.400	32	31.8	1.05	1.132
12:12:2023:16:54:50	33	0.0	1.08	8.400	32	31.8	1.05	1.132
12:12:2023:16:54:51	33	0.0	1.08	8.400	32	34.9	1.05	1.133
12:12:2023:16:54:52	33	0.0	1.08	8.400	31	34.9	1.05	1.133
12:12:2023:16:54:53	32	0.0	1.08	8.400	31	31.8	1.05	1.134
12:12:2023:16:54:54	32	0.0	1.08	8.400	31	34.9	1.05	1.135
12:12:2023:16:54:55	32	0.0	1.08	8.400	31	31.8	1.05	1.135
12:12:2023:16:54:56	32	0.0	1.08	8.400	31	31.8	1.05	1.136
12:12:2023:16:54:57	32	0.0	1.08	8.400	31	34.9	1.05	1.136
12:12:2023:16:54:58	32	0.0	1.08	8.400	31	31.8	1.05	1.137
12:12:2023:16:54:59	32	0.0	1.08	8.400	31	31.8	1.05	1.137
12:12:2023:16:55:00	32	0.0	1.08	8.400	31	31.8	1.05	1.138
12:12:2023:16:55:01	32	0.0	1.08	8.400	31	31.8	1.05	1.138
12:12:2023:16:55:02	31	0.0	1.08	8.400	31	34.9	1.05	1.139
12:12:2023:16:55:03	31	0.0	1.08	8.400	31	31.8	1.05	1.139
12:12:2023:16:55:04	31	0.0	1.08	8.400	30	31.8	1.05	1.140
12:12:2023:16:55:05	31	0.0	1.08	8.400	30	31.8	1.05	1.140
12:12:2023:16:55:06	31	0.0	1.08	8.400	30	31.8	1.05	1.141
12:12:2023:16:55:07	31	0.0	1.08	8.400	30	31.8	1.05	1.142
12:12:2023:16:55:08	31	0.0	1.08	8.400	30	31.8	1.05	1.142
12:12:2023:16:55:09	31	0.0	1.08	8.400	30	38.1	1.05	1.143
12:12:2023:16:55:10	31	0.0	1.08	8.400	30	34.9	1.05	1.143
12:12:2023:16:55:11	30	0.0	1.08	8.400	30	12.7	1.05	1.144
12:12:2023:16:55:12	30	0.0	1.08	8.400	29	0.0	1.05	1.144
12:12:2023:16:55:13	30	0.0	1.08	8.400	29	0.0	1.05	1.144
12:12:2023:16:55:14	30	0.0	1.08	8.400	29	0.0	1.05	1.144
12:12:2023:16:55:15	30	0.0	1.08	8.400	29	0.0	1.05	1.144
12:12:2023:16:55:16	30	0.0	1.08	8.400	29	15.9	1.05	1.144
12:12:2023:16:55:17	30	0.0	1.08	8.400	29	31.8	1.05	1.144
12:12:2023:16:55:18	29	0.0	1.08	8.400	29	31.8	1.05	1.145
12:12:2023:16:55:19	29	0.0	1.08	8.400	29	31.8	1.05	1.145
12:12:2023:16:55:20	29	0.0	1.08	8.400	28	31.8	1.05	1.146
12:12:2023:16:55:21	29	0.0	1.08	8.400	28	31.8	1.05	1.146
12:12:2023:16:55:22	29	0.0	1.08	8.400	28	34.9	1.05	1.147
12:12:2023:16:55:23	29	0.0	1.08	8.400	28	31.8	1.05	1.148
12:12:2023:16:55:24	29	0.0	1.08	8.400	28	34.9	1.05	1.148
12:12:2023:16:55:25	29	0.0	1.08	8.400	28	31.8	1.05	1.149
12:12:2023:16:55:26	29	0.0	1.08	8.400	28	34.9	1.05	1.149
12:12:2023:16:55:27	29	0.0	1.08	8.400	28	31.8	1.05	1.150
12:12:2023:16:55:29	28	0.0	1.08	8.400	27	34.9	1.05	1.151
12:12:2023:16:55:30	28	0.0	1.08	8.400	27	31.8	1.05	1.151
12:12:2023:16:55:31	28	0.0	1.08	8.400	27	38.1	1.05	1.152
12:12:2023:16:55:32	28	0.0	1.08	8.400	27	34.9	1.05	1.153
12:12:2023:16:55:33	28	0.0	1.08	8.400	27	31.8	1.05	1.153
12:12:2023:16:55:34	28	0.0	1.08	8.400	27	0.0	1.05	1.153
12:12:2023:16:55:35	27	0.0	1.08	8.400	26	0.0	1.05	1.153
12:12:2023:16:55:36	27	0.0	1.08	8.400	26	6.4	1.05	1.153
12:12:2023:16:55:37	27	0.0	1.08	8.400	26	28.6	1.05	1.154
12:12:2023:16:55:38	27	0.0	1.08	8.400	26	31.8	1.05	1.154
12:12:2023:16:55:39	27	0.0	1.08	8.400	26	34.9	1.05	1.155
12:12:2023:16:55:40	27	0.0	1.08	8.400	26	31.8	1.05	1.155
12:12:2023:16:55:41	26	0.0	1.08	8.400	26	34.9	1.05	1.156
12:12:2023:16:55:42	26	0.0	1.08	8.400	26	34.9	1.05	1.157
12:12:2023:16:55:43	26	0.0	1.08	8.400	25	31.8	1.05	1.157
12:12:2023:16:55:44	26	0.0	1.08	8.400	25	34.9	1.05	1.158
12:12:2023:16:55:45	26	0.0	1.08	8.400	25	34.9	1.05	1.158
12:12:2023:16:55:46	26	0.0	1.08	8.400	25	31.8	1.05	1.159
12:12:2023:16:55:47	26	0.0	1.08	8.400	25	34.9	1.05	1.159
12:12:2023:16:55:48	25	0.0	1.08	8.400	25	34.9	1.05	1.160
12:12:2023:16:55:49	25	0.0	1.08	8.400	24	34.9	1.05	1.160
12:12:2023:16:55:50	25	0.0	1.08	8.400	24	31.8	1.05	1.161
12:12:2023:16:55:51	25	0.0	1.08	8.400	24	34.9	1.05	1.162
12:12:2023:16:55:52	25	0.0	1.08	8.400	24	31.8	1.05	1.162
12:12:2023:16:55:53	25	0.0	1.08	8.400	24	34.9	1.05	1.163
12:12:2023:16:55:54	25	0.0	1.08	8.400	24	31.8	1.05	1.163
12:12:2023:16:55:55	24	0.0	1.08	8.400	24	34.9	1.05	1.164
12:12:2023:16:55:56	24	0.0	1.08	8.400	24	31.8	1.05	1.164
12:12:2023:16:55:57	24	0.0	1.08	8.400	23	34.9	1.05	1.165
12:12:2023:16:55:58	24	0.0	1.08	8.400	23	31.8	1.05	1.166
12:12:2023:16:55:59	24	0.0	1.08	8.400	23	34.9	1.05	1.166
12:12:2023:16:56:00	24	0.0	1.08	8.400	23	31.8	1.05	1.167
12:12:2023:16:56:01	24	0.0	1.08	8.400	23	31.8	1.05	1.167
12:12:2023:16:56:02	24	0.0	1.08	8.400	23	31.8	1.05	1.168
12:12:2023:16:56:03	23	0.0	1.08	8.400	23	34.9	1.05	1.168
12:12:2023:16:56:04	23	0.0	1.08	8.400	22	31.8	1.05	1.169
12:12:2023:16:56:05	23	0.0	1.08	8.400	22	15.9	1.05	1.169
12:12:2023:16:56:06	23	0.0	1.08	8.400	22	0.0	1.05	1.169
12:12:2023:16:56:07	23	0.0	1.08	8.400	22	0.0	1.05	1.169
12:12:2023:16:56:08	23	0.0	1.08	8.400	22	0.0	1.05	1.169
12:12:2023:16:56:09	22	0.0	1.08	8.400	22	0.0	1.05	1.169
12:12:2023:16:56:10	22	0.0	1.08	8.400	21	28.6	1.05	1.170
12:12:2023:16:56:11	22	0.0	1.08	8.400	21	28.6	1.05	1.170
12:12:2023:16:56:12	22	0.0	1.08	8.400	21	31.8	1.05	1.171
12:12:2023:16:56:13	22	0.0	1.08	8.400	21	31.8	1.05	1.171
12:12:2023:16:56:14	22	0.0	1.08	8.400	21	31.8	1.05	1.172
12:12:2023:16:56:15	22	0.0	1.08	8.400	21	31.8	1.05	1.172
12:12:2023:16:56:16	21	0.0	1.08	8.400	20	31.8	1.05	1.173
12:12:2023:16:56:17	21	0.0	1.08	8.400	20	31.8	1.05	1.173
12:12:2023:16:56:18	21	0.0	1.08	8.400	20	31.8	1.05	1.174
12:12:2023:16:56:19	21	0.0	1.08	8.400	20	31.8	1.05	1.174
12:12:2023:16:56:20	21	0.0	1.08	8.400	20	31.8	1.05	1.175
12:12:2023:16:56:21	21	0.0	1.08	8.400	20	34.9	1.05	1.175
12:12:2023:16:56:22	21	0.0	1.08	8.400	20	31.8	1.05	1.176
12:12:2023:16:56:23	20	0.0	1.08	8.400	20	34.9	1.05	1.176
12:12:2023:16:56:24	20	0.0	1.08	8.400	19	34.9	1.05	1.177
12:12:2023:16:56:25	20	0.0	1.08	8.400	19	34.9	1.05	1.178
12:12:2023:16:56:26	20	0.0	1.08	8.400	19	34.9	1.05	1.178
12:12:2023:16:56:27	20	0.0	1.08	8.400	19	31.8	1.05	1.179
12:12:2023:16:56:28	20	0.0	1.08	8.400	19	34.9	1.05	1.179
12:12:2023:16:56:29	19	0.0	1.08	8.400	19	31.8	1.05	1.180
12:12:2023:16:56:30	19	0.0	1.08	8.400	18	31.8	1.05	1.180
12:12:2023:16:56:31	19	0.0	1.08	8.400	18	31.8	1.05	1.181
12:12:2023:16:56:32	19	0.0	1.08	8.400	18	31.8	1.05	1.181
12:12:2023:16:56:33	19	0.0	1.08	8.400	18	31.8	1.05	1.182
12:12:2023:16:56:35	19	0.0	1.08	8.400	18	34.9	1.05	1.183
12:12:2023:16:56:36	19	0.0	1.08	8.400	18	34.9	1.05	1.184
12:12:2023:16:56:37	18	0.0	1.08	8.400	18	31.8	1.05	1.184
12:12:2023:16:56:38	18	0.0	1.08	8.400	17	31.8	1.05	1.185
12:12:2023:16:56:39	18	0.0	1.08	8.400	17	34.9	1.05	1.185
12:12:2023:16:56:40	18	0.0	1.08	8.400	17	31.8	1.05	1.186
12:12:2023:16:56:41	18	0.0	1.08	8.400	17	34.9	1.05	1.186
12:12:2023:16:56:42	18	0.0	1.08	8.400	17	31.8	1.05	1.187
12:12:2023:16:56:43	17	0.0	1.08	8.400	17	34.9	1.05	1.188
12:12:2023:16:56:44	17	0.0	1.08	8.400	16	31.8	1.05	1.188
12:12:2023:16:56:45	17	0.0	1.08	8.400	16	31.8	1.05	1.189
12:12:2023:16:56:46	17	0.0	1.08	8.400	16	34.9	1.05	1.189
12:12:2023:16:56:47	17	0.0	1.08	8.400	16	31.8	1.05	1.190
12:12:2023:16:56:48	17	0.0	1.08	8.400	16	31.8	1.05	1.190
12:12:2023:16:56:49	16	0.0	1.08	8.400	16	31.8	1.05	1.191
12:12:2023:16:56:50	16	0.0	1.08	8.400	15	34.9	1.05	1.191
12:12:2023:16:56:51	16	0.0	1.08	8.400	15	31.8	1.05	1.192
12:12:2023:16:56:52	16	0.0	1.08	8.400	15	34.9	1.05	1.192
12:12:2023:16:56:53	16	0.0	1.08	8.400	15	38.1	1.05	1.193
12:12:2023:16:56:54	16	0.0	1.08	8.400	15	34.9	1.05	1.194
12:12:2023:16:56:55	15	0.0	1.08	8.400	14	34.9	1.05	1.194
12:12:2023:16:56:56	15	0.0	1.08	8.400	14	34.9	1.05	1.195
12:12:2023:16:56:57	15	0.0	1.08	8.400	14	34.9	1.05	1.195
12:12:2023:16:56:58	15	0.0	1.08	8.400	14	34.9	1.05	1.196
12:12:2023:16:56:59	15	0.0	1.08	8.400	14	31.8	1.05	1.197
12:12:2023:16:57:00	15	0.0	1.08	8.400	14	34.9	1.05	1.197
12:12:2023:16:57:01	14	0.0	1.08	8.400	14	34.9	1.05	1.198
12:12:2023:16:57:02	14	0.0	1.08	8.400	14	31.8	1.05	1.198
12:12:2023:16:57:03	14	0.0	1.08	8.400	13	34.9	1.05	1.199
12:12:2023:16:57:04	14	0.0	1.08	8.400	13	31.8	1.05	1.199
12:12:2023:16:57:05	14	0.0	1.08	8.400	13	31.8	1.05	1.200
12:12:2023:16:57:06	14	0.0	1.08	8.400	13	25.4	1.05	1.200
12:12:2023:16:57:07	13	0.0	1.08	8.400	13	0.0	1.05	1.201
12:12:2023:16:57:08	13	0.0	1.08	8.400	12	0.0	1.05	1.201
12:12:2023:16:57:09	13	0.0	1.08	8.400	12	0.0	1.05	1.201
12:12:2023:16:57:10	13	0.0	1.08	8.400	12	9.5	1.05	1.201
12:12:2023:16:57:11	13	0.0	1.08	8.400	12	31.8	1.05	1.201
12:12:2023:16:57:12	13	0.0	1.08	8.400	12	22.2	1.05	1.201
12:12:2023:16:57:13	12	0.0	1.08	8.400	11	0.0	1.05	1.202
12:12:2023:16:57:14	12	0.0	1.08	8.400	11	0.0	1.05	1.202
12:12:2023:16:57:15	12	0.0	1.08	8.400	11	0.0	1.05	1.202
12:12:2023:16:57:16	12	0.0	1.08	8.400	11	0.0	1.05	1.202
12:12:2023:16:57:17	12	0.0	1.08	8.400	11	22.2	1.05	1.202
12:12:2023:16:57:18	12	0.0	1.08	8.400	11	31.8	1.05	1.202
12:12:2023:16:57:19	11	0.0	1.08	8.400	10	34.9	1.05	1.203
12:12:2023:16:57:20	11	0.0	1.08	8.400	10	31.8	1.05	1.203
12:12:2023:16:57:21	11	0.0	1.08	8.400	10	34.9	1.05	1.204
12:12:2023:16:57:22	11	0.0	1.08	8.400	10	34.9	1.05	1.205
12:12:2023:16:57:23	10	0.0	1.08	8.400	9	31.8	1.05	1.205
12:12:2023:16:57:24	10	0.0	1.08	8.400	9	34.9	1.05	1.206
12:12:2023:16:57:25	10	0.0	1.08	8.400	9	34.9	1.05	1.206
12:12:2023:16:57:26	10	0.0	1.08	8.400	9	31.8	1.05	1.207
12:12:2023:16:57:27	10	0.0	1.08	8.400	9	31.8	1.05	1.207
12:12:2023:16:57:28	10	0.0	1.08	8.400	8	31.8	1.05	1.208
12:12:2023:16:57:29	9	0.0	1.08	8.400	8	34.9	1.05	1.208
12:12:2023:16:57:30	9	0.0	1.08	8.400	8	31.8	1.05	1.209
12:12:2023:16:57:31	9	0.0	1.08	8.400	8	34.9	1.05	1.209
12:12:2023:16:57:32	9	0.0	1.08	8.400	8	34.9	1.05	1.210
12:12:2023:16:57:33	8	0.0	1.08	8.400	8	34.9	1.05	1.211
12:12:2023:16:57:34	8	0.0	1.08	8.400	8	34.9	1.05	1.211
12:12:2023:16:57:35	8	0.0	1.08	8.400	7	34.9	1.05	1.212
12:12:2023:16:57:36	8	0.0	1.08	8.400	7	31.8	1.05	1.212
12:12:2023:16:57:37	8	0.0	1.08	8.400	7	31.8	1.05	1.213
12:12:2023:16:57:38	8	0.0	1.08	8.400	7	34.9	1.05	1.213
12:12:2023:16:57:39	7	0.0	1.08	8.400	7	31.8	1.05	1.214
12:12:2023:16:57:41	7	0.0	1.08	8.400	6	31.8	1.05	1.215
12:12:2023:16:57:42	7	0.0	1.08	8.400	6	34.9	1.05	1.216
12:12:2023:16:57:43	7	0.0	1.08	8.400	6	31.8	1.05	1.216
12:12:2023:16:57:44	7	0.0	1.08	8.400	6	9.5	1.05	1.217
12:12:2023:16:57:45	7	0.0	1.08	8.400	6	0.0	1.05	1.217
12:12:2023:16:57:46	6	0.0	1.08	8.400	5	31.8	1.05	1.217
12:12:2023:16:57:47	6	0.0	1.08	8.400	5	31.8	1.05	1.217
12:12:2023:16:57:48	6	0.0	1.08	8.400	5	34.9	1.05	1.218
12:12:2023:16:57:49	6	0.0	1.08	8.400	5	31.8	1.05	1.219
12:12:2023:16:57:50	6	0.0	1.08	8.400	5	31.8	1.05	1.219
12:12:2023:16:57:51	5	0.0	1.08	8.400	4	25.4	1.05	1.220
12:12:2023:16:57:52	5	0.0	1.08	8.400	4	15.9	1.05	1.220
12:12:2023:16:57:53	5	0.0	1.08	8.400	4	28.6	1.05	1.220
12:12:2023:16:57:54	5	0.0	1.08	8.400	4	31.8	1.05	1.221
12:12:2023:16:57:55	5	0.0	1.08	8.400	4	31.8	1.05	1.221
12:12:2023:16:57:56	5	0.0	1.08	8.400	4	34.9	1.05	1.222
12:12:2023:16:57:57	4	0.0	1.08	8.400	3	34.9	1.05	1.222
12:12:2023:16:57:58	4	0.0	1.08	8.400	3	34.9	1.05	1.223
12:12:2023:16:57:59	4	0.0	1.08	8.400	3	31.8	1.05	1.224
12:12:2023:16:58:00	5	0.0	1.08	8.400	3	34.9	1.05	1.224
12:12:2023:16:58:01	5	0.0	1.08	8.400	4	25.4	1.05	1.225
12:12:2023:16:58:02	5	0.0	1.08	8.400	4	0.0	1.05	1.225
12:12:2023:16:58:03	6	0.0	1.08	8.400	4	0.0	1.05	1.225
12:12:2023:16:58:04	7	0.0	1.08	8.400	5	0.0	1.05	1.225
12:12:2023:16:58:05	6	0.0	1.08	8.400	5	0.0	1.05	1.225
12:12:2023:16:58:06	6	0.0	1.08	8.400	5	0.0	1.05	1.225
12:12:2023:16:58:07	8	0.0	1.08	8.400	6	0.0	1.05	1.225
12:12:2023:16:58:08	8	0.0	1.08	8.400	7	0.0	1.05	1.225
12:12:2023:16:58:09	8	0.0	1.08	8.400	7	0.0	1.05	1.225
12:12:2023:16:58:10	9	0.0	1.08	8.400	7	0.0	1.05	1.225
12:12:2023:16:58:11	9	0.0	1.08	8.400	8	0.0	1.05	1.225
12:12:2023:16:58:12	9	0.0	1.08	8.400	8	0.0	1.05	1.225
12:12:2023:16:58:13	10	0.0	1.08	8.400	8	0.0	1.05	1.225
12:12:2023:16:58:14	11	0.0	1.08	8.400	9	0.0	1.05	1.225
12:12:2023:16:58:15	11	0.0	1.08	8.400	10	0.0	1.05	1.225
12:12:2023:16:58:16	11	0.0	1.08	8.400	10	0.0	1.05	1.225
12:12:2023:16:58:17	12	0.0	1.08	8.400	10	0.0	1.05	1.225
12:12:2023:16:58:18	12	0.0	1.08	8.400	11	0.0	1.05	1.225
12:12:2023:16:58:19	12	0.0	1.08	8.400	11	0.0	1.05	1.225
12:12:2023:16:58:20	13	0.0	1.08	8.400	12	0.0	1.05	1.225
12:12:2023:16:58:21	14	0.0	1.08	8.400	13	0.0	1.05	1.225
12:12:2023:16:58:22	14	0.0	1.08	8.400	13	0.0	1.05	1.225
12:12:2023:16:58:23	14	0.0	1.08	8.400	13	0.0	1.05	1.225
12:12:2023:16:58:24	15	0.0	1.08	8.400	14	0.0	1.05	1.225
12:12:2023:16:58:25	15	0.0	1.08	8.400	14	0.0	1.05	1.225
