Time	Treating Pressure	Flow Rate	Density	Volume	TOT vol nrd	NRD VOLUME	RETURN VOL	total bla	RDA2 IN1
mm:dd:yyyy:hh:mm:ss	bars	l/min	sgu	m3	m3	m3	m3	m3	bars
____	______________	________	________	_______	___________	__________	__________	_________	________	
12:10:2023:14:48:12	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:13	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:14	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:15	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:16	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:17	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:18	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:19	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:20	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:21	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:22	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:23	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:24	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:25	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:26	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:27	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:28	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:29	2	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:30	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:31	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:32	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:33	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:34	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:35	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:36	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:37	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:38	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:39	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:40	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:41	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:42	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:43	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:44	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:45	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:46	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:47	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:48	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:49	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:50	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:51	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:52	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:53	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:54	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:55	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:56	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:57	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:58	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:48:59	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:00	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:01	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:02	Start Pressure Test Lines
12:10:2023:14:49:02	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:03	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:04	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:05	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:06	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:07	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:08	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:09	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:10	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:11	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:12	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:13	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:14	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:15	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:16	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:17	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:18	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:19	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:20	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:21	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:22	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:23	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:24	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:25	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:26	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:27	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:28	3	0	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:29	3	10	1.09	0.35	0.350	0.000	0.00	0.000	-259
12:10:2023:14:49:30	3	35	1.09	0.35	0.351	0.000	0.00	0.000	-259
12:10:2023:14:49:31	3	38	1.09	0.35	0.351	0.000	0.00	0.000	-259
12:10:2023:14:49:32	4	29	1.09	0.35	0.352	0.000	0.00	0.000	-259
12:10:2023:14:49:33	3	38	1.09	0.35	0.352	0.000	0.00	0.000	-259
12:10:2023:14:49:34	4	48	1.09	0.35	0.353	0.000	0.00	0.000	-259
12:10:2023:14:49:35	4	29	1.09	0.35	0.354	0.000	0.00	0.000	-259
12:10:2023:14:49:36	4	19	1.09	0.35	0.354	0.000	0.00	0.000	-259
12:10:2023:14:49:37	5	54	1.09	0.35	0.355	0.000	0.00	0.000	-259
12:10:2023:14:49:38	5	60	1.09	0.36	0.356	0.000	0.00	0.000	-259
12:10:2023:14:49:39	5	32	1.09	0.36	0.357	0.000	0.00	0.000	-259
12:10:2023:14:49:40	5	3	1.09	0.36	0.357	0.000	0.00	0.000	-259
12:10:2023:14:49:41	6	0	1.09	0.36	0.357	0.000	0.00	0.000	-259
12:10:2023:14:49:42	6	22	1.09	0.36	0.357	0.000	0.00	0.000	-259
12:10:2023:14:49:43	6	22	1.09	0.36	0.357	0.000	0.00	0.000	-259
12:10:2023:14:49:44	6	3	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:45	6	0	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:46	8	6	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:47	9	22	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:48	8	10	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:49	9	0	1.09	0.36	0.358	0.000	0.00	0.000	-259
12:10:2023:14:49:50	11	25	1.09	0.36	0.359	0.000	0.00	0.000	-259
12:10:2023:14:49:51	13	22	1.09	0.36	0.359	0.000	0.00	0.000	-259
12:10:2023:14:49:52	12	0	1.09	0.36	0.359	0.000	0.00	0.000	-259
12:10:2023:14:49:53	17	3	1.09	0.36	0.359	0.000	0.00	0.000	-259
12:10:2023:14:49:54	24	19	1.09	0.36	0.359	0.000	0.00	0.000	-259
12:10:2023:14:49:55	20	10	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:49:56	21	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:49:57	35	3	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:49:58	42	13	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:49:59	37	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:00	25	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:01	22	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:02	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:03	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:04	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:05	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:06	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:07	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:08	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:09	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:10	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:11	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:12	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:13	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:14	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:15	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:16	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:17	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:18	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:19	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:20	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:21	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:22	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:23	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:24	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:25	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:26	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:27	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:28	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:29	16	6	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:30	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:31	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:32	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:33	24	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:34	26	6	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:35	24	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:36	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:37	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:38	19	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:39	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:40	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:41	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:42	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:43	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:44	28	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:45	35	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:46	31	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:47	28	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:48	26	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:49	24	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:50	21	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:51	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:52	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:53	19	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:54	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:55	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:56	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:57	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:58	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:50:59	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:00	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:01	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:02	28	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:03	31	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:04	28	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:05	26	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:06	25	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:07	24	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:08	22	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:09	21	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:10	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:11	20	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:12	19	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:13	19	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:14	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:15	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:16	18	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:17	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:18	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:19	17	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:20	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:21	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:22	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:23	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:24	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:25	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:26	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:27	15	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:28	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:29	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:30	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:31	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:32	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:33	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:34	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:35	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:36	14	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:37	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:38	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:39	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:40	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:41	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:42	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:43	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:44	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:45	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:46	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:47	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:48	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:49	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:50	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:51	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:52	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:53	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:54	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:55	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:56	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:57	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:58	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:51:59	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:00	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:01	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:02	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:03	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:04	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:05	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:06	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:07	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:08	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:09	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:10	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:11	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:12	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:13	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:14	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:15	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:16	11	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:17	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:18	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:19	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:20	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:21	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:22	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:23	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:24	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:25	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:26	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:27	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:28	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:29	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:30	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:31	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:32	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:33	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:34	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:35	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:36	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:37	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:38	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:39	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:40	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:41	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:42	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:43	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:44	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:45	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:46	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:47	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:48	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:49	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:50	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:51	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:52	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:53	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:54	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:55	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:56	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:57	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:58	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:52:59	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:00	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:01	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:02	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:03	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:04	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:05	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:06	9	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:07	10	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:08	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:09	13	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:10	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:11	12	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:12	16	0	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:13	25	6	1.09	0.36	0.360	0.000	0.00	0.000	-259
12:10:2023:14:53:13	27	3	1.09	0.36	0.360	0.000	0.00	0.000	4231
12:10:2023:14:53:14	26	0	1.09	0.36	0.360	0.000	0.00	0.000	22
12:10:2023:14:53:15	25	0	1.09	0.36	0.360	0.000	0.00	0.000	22
12:10:2023:14:53:16	25	0	1.09	0.36	0.360	0.000	0.00	0.000	22
12:10:2023:14:53:17	25	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:18	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:19	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:20	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:21	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:22	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:23	24	0	1.09	0.36	0.360	0.000	0.00	0.000	21
12:10:2023:14:53:24	24	0	1.09	0.36	0.360	0.000	0.00	0.000	20
